title,price,rating,category,image,image_local
The Little Paris Bookshop,24.73,3,Fiction,https://books.toscrape.com/media/cache/50/a9/50a901fb008c0b8965c8d4da2dff5470.jpg,/app/data/images/fiction/the-little-paris-bookshop-277218a9.jpg
The Firm,45.56,3,Fiction,https://books.toscrape.com/media/cache/95/84/95847132a78de44b7249a2d0a3fe3ef6.jpg,/app/data/images/fiction/the-firm-06919f87.jpg
The Expatriates,44.58,2,Fiction,https://books.toscrape.com/media/cache/db/e4/dbe49e1cb06136eeb51182f551ccdc52.jpg,/app/data/images/fiction/the-expatriates-230aefa0.jpg
Siddhartha,34.22,5,Fiction,https://books.toscrape.com/media/cache/ce/0b/ce0be2d86e388540122c222306c6d62c.jpg,/app/data/images/fiction/siddhartha-351e432f.jpg
Last One Home (New Beginnings #1),59.98,3,Fiction,https://books.toscrape.com/media/cache/e4/0a/e40a336622fe578699be5a1eeba18f9d.jpg,/app/data/images/fiction/last-one-home-new-beginnings-1-8d051aab.jpg
Digital Fortress,58.0,5,Fiction,https://books.toscrape.com/media/cache/5c/77/5c770b251d27aeef263f8ae974ca02e0.jpg,/app/data/images/fiction/digital-fortress-734294c1.jpg
Atlas Shrugged,26.58,5,Fiction,https://books.toscrape.com/media/cache/a5/4f/a54fea8d034eba2ee4d1b8af30f1a308.jpg,/app/data/images/fiction/atlas-shrugged-fcf3e3fc.jpg
Three-Martini Lunch,23.21,3,Fiction,https://books.toscrape.com/media/cache/1d/8e/1d8eb8aaebd14464fc58a681091b8d45.jpg,/app/data/images/fiction/three-martini-lunch-2c0321a1.jpg
The Nightingale,26.26,4,Fiction,https://books.toscrape.com/media/cache/77/aa/77aa0ef1f62a0b0b40000a81f65c4e65.jpg,/app/data/images/fiction/the-nightingale-891716c5.jpg
The Infinities,27.41,1,Fiction,https://books.toscrape.com/media/cache/9c/44/9c445b33d53b3810f1c12f4adad71a27.jpg,/app/data/images/fiction/the-infinities-44ceb456.jpg
The Husband's Secret,52.51,5,Fiction,https://books.toscrape.com/media/cache/f0/5b/f05be79a4b319e24819c318e35e6963c.jpg,/app/data/images/fiction/the-husbands-secret-341950d9.jpg
The Da Vinci Code (Robert Langdon #2),22.96,2,Fiction,https://books.toscrape.com/media/cache/cf/d5/cfd553eaa00f4d6091c459081cd98199.jpg,/app/data/images/fiction/the-da-vinci-code-robert-langdon-2-2a65a9c1.jpg
The Art of Fielding,22.1,1,Fiction,https://books.toscrape.com/media/cache/68/a6/68a6112c857e595c684f2a1a3287ba16.jpg,/app/data/images/fiction/the-art-of-fielding-c2b69a32.jpg
Lila (Gilead #3),12.47,3,Fiction,https://books.toscrape.com/media/cache/2b/99/2b99a765a013979637b4a6726bfb10f5.jpg,/app/data/images/fiction/lila-gilead-3-1ecc539e.jpg
Jurassic Park (Jurassic Park #1),44.97,1,Fiction,https://books.toscrape.com/media/cache/9a/71/9a7160b396790bd4a351522278de4f8c.jpg,/app/data/images/fiction/jurassic-park-jurassic-park-1-44bb211b.jpg
Inferno (Robert Langdon #4),41.0,5,Fiction,https://books.toscrape.com/media/cache/e3/11/e3111146083821b5a3670d869ab40d2a.jpg,/app/data/images/fiction/inferno-robert-langdon-4-f1ea1d10.jpg
Crazy Rich Asians (Crazy Rich Asians #1),49.13,5,Fiction,https://books.toscrape.com/media/cache/9a/62/9a621372fed3a80015283013d8a452cd.jpg,/app/data/images/fiction/crazy-rich-asians-crazy-rich-asians-1-64e71974.jpg
Big Little Lies,22.11,1,Fiction,https://books.toscrape.com/media/cache/ef/b7/efb72b546fc7cab4ba1735b4b82c5851.jpg,/app/data/images/fiction/big-little-lies-5de07d2a.jpg
The Course of Love,16.78,3,Fiction,https://books.toscrape.com/media/cache/f2/c9/f2c952cfbce6ab5d8400a0bb8ee4eb5c.jpg,/app/data/images/fiction/the-course-of-love-bc1c584d.jpg
When I'm Gone,51.96,3,Fiction,https://books.toscrape.com/media/cache/13/a3/13a361d57f2b6021b2ae395a6fedd475.jpg,/app/data/images/fiction/when-im-gone-6826541d.jpg
The Silent Wife,12.34,5,Fiction,https://books.toscrape.com/media/cache/9b/a3/9ba37429e4a2307fe0b2f4f4162dd636.jpg,/app/data/images/fiction/the-silent-wife-d4735d9a.jpg
The Bette Davis Club,30.66,3,Fiction,https://books.toscrape.com/media/cache/23/08/2308bf77130cf0a917642d82dbf4be05.jpg,/app/data/images/fiction/the-bette-davis-club-1e03c150.jpg
Kitchens of the Great Midwest,57.2,5,Fiction,https://books.toscrape.com/media/cache/5e/37/5e379c1cc7003127bc74257a1b721540.jpg,/app/data/images/fiction/kitchens-of-the-great-midwest-3dcc15f9.jpg
Bright Lines,39.07,5,Fiction,https://books.toscrape.com/media/cache/12/43/1243e7eb614f57f0e4cfee80553fa312.jpg,/app/data/images/fiction/bright-lines-951b6b47.jpg
