title,price,rating,category,image,image_local
Batman: The Dark Knight Returns (Batman),15.38,5,Sequential Art,https://books.toscrape.com/media/cache/be/a9/bea95dbd7b2a843519c9a1dcfc433f9b.jpg,/app/data/images/sequential-art/batman-the-dark-knight-returns-batman-7ecb2ea9.jpg
"Wonder Woman: Earth One, Volume One (Wonder Woman: Earth One #1)",37.34,4,Sequential Art,https://books.toscrape.com/media/cache/19/39/19396172462f4cc0504d4e6e8b0e1647.jpg,/app/data/images/sequential-art/wonder-woman-earth-one-volume-one-wonder-woman-earth-one-1-c0acd83a.jpg
"We Are Robin, Vol. 1: The Vigilante Business (We Are Robin #1)",53.9,1,Sequential Art,https://books.toscrape.com/media/cache/66/d6/66d6d2b4c0acfa8f40ad0285186ed2d8.jpg,/app/data/images/sequential-art/we-are-robin-vol-1-the-vigilante-business-we-are-robin-1-79ff2bc0.jpg
Through the Woods,25.38,2,Sequential Art,https://books.toscrape.com/media/cache/4c/af/4caf8f2a5ee8828d408cc8faadd3419c.jpg,/app/data/images/sequential-art/through-the-woods-968a6be5.jpg
Superman Vol. 1: Before Truth (Superman by Gene Luen Yang #1),11.89,5,Sequential Art,https://books.toscrape.com/media/cache/7e/c0/7ec0e9ca6153a23b2024b7df7407ee84.jpg,/app/data/images/sequential-art/superman-vol-1-before-truth-superman-by-gene-luen-yang-1-70a439ff.jpg
"So Cute It Hurts!!, Vol. 6 (So Cute It Hurts!! #6)",35.43,4,Sequential Art,https://books.toscrape.com/media/cache/b2/48/b2484d13793ff1c4271a3d4023d4d24e.jpg,/app/data/images/sequential-art/so-cute-it-hurts-vol-6-so-cute-it-hurts-6-7c317d9a.jpg
Robin War,47.82,3,Sequential Art,https://books.toscrape.com/media/cache/45/1d/451d3543022242b8b245793e6b5c26bb.jpg,/app/data/images/sequential-art/robin-war-9404b90d.jpg
"Red Hood/Arsenal, Vol. 1: Open for Business (Red Hood/Arsenal #1)",25.48,2,Sequential Art,https://books.toscrape.com/media/cache/da/78/da78757466c3b0a2c89f0ddf6b5e642f.jpg,/app/data/images/sequential-art/red-hoodarsenal-vol-1-open-for-business-red-hoodarsenal-1-8fa9b74d.jpg
"Naruto (3-in-1 Edition), Vol. 14: Includes Vols. 40, 41 & 42 (Naruto: Omnibus #14)",38.39,2,Sequential Art,https://books.toscrape.com/media/cache/c8/22/c822360ce0f91c40f7a0491c22287646.jpg,/app/data/images/sequential-art/naruto-3-in-1-edition-vol-14-includes-vols-40-41-42-naruto-omnibus-14-f0c27538.jpg
Lowriders to the Center of the Earth (Lowriders in Space #2),51.51,2,Sequential Art,https://books.toscrape.com/media/cache/b2/97/b2978e96069dd91785e5ab0bc99c022e.jpg,/app/data/images/sequential-art/lowriders-to-the-center-of-the-earth-lowriders-in-space-2-21538ab7.jpg
El Deafo,57.62,5,Sequential Art,https://books.toscrape.com/media/cache/34/eb/34eb0f1b570d4f1f6ad106652f1ac6ff.jpg,/app/data/images/sequential-art/el-deafo-c15ec7e6.jpg
Batman: Europa,32.01,2,Sequential Art,https://books.toscrape.com/media/cache/f1/fe/f1fecf0ce9b5771e4d2c9619e8550988.jpg,/app/data/images/sequential-art/batman-europa-9e4ef2e6.jpg
Art Ops Vol. 1,48.8,3,Sequential Art,https://books.toscrape.com/media/cache/0b/b4/0bb4c64f1522c033368df5567a349472.jpg,/app/data/images/sequential-art/art-ops-vol-1-5273d809.jpg
"Adulthood Is a Myth: A ""Sarah's Scribbles"" Collection",10.9,2,Sequential Art,https://books.toscrape.com/media/cache/a2/b9/a2b974e5a66e7502c77d2e4632abe033.jpg,/app/data/images/sequential-art/adulthood-is-a-myth-a-sarahs-scribbles-collection-73e46f4d.jpg
"Fruits Basket, Vol. 9 (Fruits Basket #9)",33.95,4,Sequential Art,https://books.toscrape.com/media/cache/7c/ea/7cea6ff4f6f1427739b136db35fbfad4.jpg,/app/data/images/sequential-art/fruits-basket-vol-9-fruits-basket-9-254db65a.jpg
Roller Girl,14.1,5,Sequential Art,https://books.toscrape.com/media/cache/b8/bd/b8bd3e5bc547c7c851689a844c9db429.jpg,/app/data/images/sequential-art/roller-girl-97c42054.jpg
"Fruits Basket, Vol. 7 (Fruits Basket #7)",19.57,1,Sequential Art,https://books.toscrape.com/media/cache/b4/36/b43672509477baa090e57ebeacbb28fb.jpg,/app/data/images/sequential-art/fruits-basket-vol-7-fruits-basket-7-4782e1d4.jpg
"Fruits Basket, Vol. 6 (Fruits Basket #6)",20.96,4,Sequential Art,https://books.toscrape.com/media/cache/94/1a/941a14dec32f0a949c38a325a715c138.jpg,/app/data/images/sequential-art/fruits-basket-vol-6-fruits-basket-6-23189b34.jpg
"Death Note, Vol. 6: Give-and-Take (Death Note #6)",36.39,3,Sequential Art,https://books.toscrape.com/media/cache/07/5c/075c210f5ce43b84d29646a54529d1bd.jpg,/app/data/images/sequential-art/death-note-vol-6-give-and-take-death-note-6-df5c6cfd.jpg
"Fruits Basket, Vol. 5 (Fruits Basket #5)",16.33,1,Sequential Art,https://books.toscrape.com/media/cache/51/cf/51cf19c74f21a7043910615fefcf0847.jpg,/app/data/images/sequential-art/fruits-basket-vol-5-fruits-basket-5-96b5b9b8.jpg
"Death Note, Vol. 5: Whiteout (Death Note #5)",52.41,1,Sequential Art,https://books.toscrape.com/media/cache/4e/c1/4ec161cc09ee437c9eda6d437d232a11.jpg,/app/data/images/sequential-art/death-note-vol-5-whiteout-death-note-5-7a994873.jpg
"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",27.88,2,Sequential Art,https://books.toscrape.com/media/cache/47/71/477173fe3000a6da4b241c2e71a21418.jpg,/app/data/images/sequential-art/the-demon-prince-of-momochi-house-vol-4-the-demon-prince-of-momochi-house-4-d51c5cc8.jpg
"Fruits Basket, Vol. 4 (Fruits Basket #4)",50.44,4,Sequential Art,https://books.toscrape.com/media/cache/38/79/38794d8729a111018260d931e7101de2.jpg,/app/data/images/sequential-art/fruits-basket-vol-4-fruits-basket-4-2a4bca43.jpg
"The Wicked + The Divine, Vol. 3: Commercial Suicide (The Wicked + The Divine)",14.41,3,Sequential Art,https://books.toscrape.com/media/cache/ee/ed/eeeddf8af9e6cc8c7f71c0e41de1b562.jpg,/app/data/images/sequential-art/the-wicked-the-divine-vol-3-commercial-suicide-the-wicked-the-divine-63339d47.jpg
"The Sandman, Vol. 3: Dream Country (The Sandman (volumes) #3)",55.55,5,Sequential Art,https://books.toscrape.com/media/cache/bb/18/bb1845c22faea465cad3d556d22936a2.jpg,/app/data/images/sequential-art/the-sandman-vol-3-dream-country-the-sandman-volumes-3-a41ac1ca.jpg
"Saga, Volume 3 (Saga (Collected Editions) #3)",21.57,5,Sequential Art,https://books.toscrape.com/media/cache/d8/fd/d8fd30b3e5781e880a3efe4c9495b417.jpg,/app/data/images/sequential-art/saga-volume-3-saga-collected-editions-3-93980eb3.jpg
Prodigy: The Graphic Novel (Legend: The Graphic Novel #2),43.63,3,Sequential Art,https://books.toscrape.com/media/cache/c9/a5/c9a559e3ba407c1d70ebfc4e2f0d82db.jpg,/app/data/images/sequential-art/prodigy-the-graphic-novel-legend-the-graphic-novel-2-4f86a596.jpg
Persepolis: The Story of a Childhood (Persepolis #1-2),39.13,1,Sequential Art,https://books.toscrape.com/media/cache/14/98/14987a55d9609e706d2619814e2a8b0a.jpg,/app/data/images/sequential-art/persepolis-the-story-of-a-childhood-persepolis-1-2-7b749b47.jpg
Original Fake,31.45,3,Sequential Art,https://books.toscrape.com/media/cache/e7/29/e72934871f9b42a807d976670a446e12.jpg,/app/data/images/sequential-art/original-fake-579db158.jpg
"Grayson, Vol 3: Nemesis (Grayson #3)",42.72,1,Sequential Art,https://books.toscrape.com/media/cache/f9/4c/f94cfc3c82abb799568d1ea029b1d3d1.jpg,/app/data/images/sequential-art/grayson-vol-3-nemesis-grayson-3-96ebe299.jpg
"Fruits Basket, Vol. 3 (Fruits Basket #3)",45.17,2,Sequential Art,https://books.toscrape.com/media/cache/7b/e7/7be75475a916d6df4edebfc5fe36c3f9.jpg,/app/data/images/sequential-art/fruits-basket-vol-3-fruits-basket-3-7f94d724.jpg
"Black Butler, Vol. 1 (Black Butler #1)",49.31,1,Sequential Art,https://books.toscrape.com/media/cache/99/48/9948564dec3ac2f9e32419911b181e37.jpg,/app/data/images/sequential-art/black-butler-vol-1-black-butler-1-24cc11df.jpg
Awkward,38.02,2,Sequential Art,https://books.toscrape.com/media/cache/41/72/417255e608c389aedfb68491dae92c9c.jpg,/app/data/images/sequential-art/awkward-162371bb.jpg
"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",54.81,1,Sequential Art,https://books.toscrape.com/media/cache/e3/ae/e3ae48fe07d77611b49b5b78d99418ae.jpg,/app/data/images/sequential-art/the-sandman-vol-2-the-dolls-house-the-sandman-volumes-2-7f416fb5.jpg
"Saga, Volume 2 (Saga (Collected Editions) #2)",11.75,3,Sequential Art,https://books.toscrape.com/media/cache/1a/eb/1aeb5d30809ad96d7c323228a2bd23d3.jpg,/app/data/images/sequential-art/saga-volume-2-saga-collected-editions-2-7ee05222.jpg
"Fruits Basket, Vol. 2 (Fruits Basket #2)",11.64,5,Sequential Art,https://books.toscrape.com/media/cache/e9/fb/e9fb3236b73384253144f89b6eec6a68.jpg,/app/data/images/sequential-art/fruits-basket-vol-2-fruits-basket-2-78d75167.jpg
"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",18.51,4,Sequential Art,https://books.toscrape.com/media/cache/ae/16/ae169bb5ae814e0fb900cdf9e99332a7.jpg,/app/data/images/sequential-art/y-the-last-man-vol-1-unmanned-y-the-last-man-1-2a837b8c.jpg
"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",36.52,2,Sequential Art,https://books.toscrape.com/media/cache/64/75/64752f8cdae54b164fb81bfd81accd55.jpg,/app/data/images/sequential-art/the-wicked-the-divine-vol-1-the-faust-act-the-wicked-the-divine-a15c4b89.jpg
"The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)",54.12,3,Sequential Art,https://books.toscrape.com/media/cache/56/ea/56eac75378feb4cab0dcb9d2101cf58b.jpg,/app/data/images/sequential-art/the-sandman-vol-1-preludes-and-nocturnes-the-sandman-volumes-1-9fd5a7dc.jpg
The Complete Maus (Maus #1-2),10.64,3,Sequential Art,https://books.toscrape.com/media/cache/a6/f8/a6f889e0ba02be31875d3a324090ef5e.jpg,/app/data/images/sequential-art/the-complete-maus-maus-1-2-bec87507.jpg
"Skip Beat!, Vol. 01 (Skip Beat! #1)",42.12,3,Sequential Art,https://books.toscrape.com/media/cache/6c/60/6c607509837e2b362ffd7c0e15e7b1f9.jpg,/app/data/images/sequential-art/skip-beat-vol-01-skip-beat-1-5de0a30e.jpg
"Saga, Volume 1 (Saga (Collected Editions) #1)",28.48,1,Sequential Art,https://books.toscrape.com/media/cache/c6/ca/c6cab3f679acb45fd2eba092ec9f6a2a.jpg,/app/data/images/sequential-art/saga-volume-1-saga-collected-editions-1-1f44fe94.jpg
"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",46.96,5,Sequential Art,https://books.toscrape.com/media/cache/0d/22/0d22f9ee696b7443d1573e7752645c6d.jpg,/app/data/images/sequential-art/rat-queens-vol-1-sass-sorcery-rat-queens-collected-editions-1-5-f782e817.jpg
"Paper Girls, Vol. 1 (Paper Girls #1-5)",21.71,4,Sequential Art,https://books.toscrape.com/media/cache/87/2b/872ba3b06a97e6662770bc2152595b84.jpg,/app/data/images/sequential-art/paper-girls-vol-1-paper-girls-1-5-f8535bb2.jpg
"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)",29.87,3,Sequential Art,https://books.toscrape.com/media/cache/d5/c5/d5c5a6ebf05b68bee78a38a8ea62305d.jpg,/app/data/images/sequential-art/ouran-high-school-host-club-vol-1-ouran-high-school-host-club-1-73f57517.jpg
"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",39.39,4,Sequential Art,https://books.toscrape.com/media/cache/f4/96/f496db4d78639e233978ae2bee021752.jpg,/app/data/images/sequential-art/ms-marvel-vol-1-no-normal-ms-marvel-2014-2015-1-2ca4ec1f.jpg
"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",45.24,3,Sequential Art,https://books.toscrape.com/media/cache/16/46/16460146a1a8b99c82da027368383ade.jpg,/app/data/images/sequential-art/hawkeye-vol-1-my-life-as-a-weapon-hawkeye-1-e07faf96.jpg
"Giant Days, Vol. 1 (Giant Days #1-4)",56.76,4,Sequential Art,https://books.toscrape.com/media/cache/35/0b/350b1224dc46533851d5a34134e44842.jpg,/app/data/images/sequential-art/giant-days-vol-1-giant-days-1-4-fb1b04d3.jpg
"Fruits Basket, Vol. 1 (Fruits Basket #1)",40.28,5,Sequential Art,https://books.toscrape.com/media/cache/7c/c1/7cc13a8fb238202250e87843c1a62f94.jpg,/app/data/images/sequential-art/fruits-basket-vol-1-fruits-basket-1-358839a8.jpg
"Bleach, Vol. 1: Strawberry and the Soul Reapers (Bleach #1)",34.65,5,Sequential Art,https://books.toscrape.com/media/cache/a8/38/a8383903c98af18b898b9d70d5be2c16.jpg,/app/data/images/sequential-art/bleach-vol-1-strawberry-and-the-soul-reapers-bleach-1-d1820e9b.jpg
"Ajin: Demi-Human, Volume 1 (Ajin: Demi-Human #1)",57.06,4,Sequential Art,https://books.toscrape.com/media/cache/09/7c/097cb5ecc6fb3fbe1690cf0cbdea4ac5.jpg,/app/data/images/sequential-art/ajin-demi-human-volume-1-ajin-demi-human-1-a2c0722c.jpg
