title,price,rating,category,image,image_local
Harry Potter and the Chamber of Secrets (Harry Potter #2),14.74,1,Fantasy,https://books.toscrape.com/media/cache/fc/08/fc08dcfc1ae86bbd5bc0bca74c9b6d3d.jpg,/app/data/images/fantasy/harry-potter-and-the-chamber-of-secrets-harry-potter-2-1700f0a1.jpg
The Rose & the Dagger (The Wrath and the Dawn #2),58.64,4,Fantasy,https://books.toscrape.com/media/cache/57/9c/579cd2ca789c8a796a1864d08ee8d686.jpg,/app/data/images/fantasy/the-rose-the-dagger-the-wrath-and-the-dawn-2-d28edf2b.jpg
Soldier (Talon #3),24.72,2,Fantasy,https://books.toscrape.com/media/cache/7b/96/7b96f6e11b388ee800c7fd17fe479444.jpg,/app/data/images/fantasy/soldier-talon-3-ce4aff95.jpg
Midnight Riot (Peter Grant/ Rivers of London - books #1),55.46,2,Fantasy,https://books.toscrape.com/media/cache/e6/57/e6574a313ad7e6adf97a1d71318f9a7f.jpg,/app/data/images/fantasy/midnight-riot-peter-grant-rivers-of-london-books-1-dcf4fc68.jpg
Heir to the Sky,44.07,4,Fantasy,https://books.toscrape.com/media/cache/6d/b1/6db1568e09d10652593638a5f85e7202.jpg,/app/data/images/fantasy/heir-to-the-sky-43e5eda2.jpg
Eragon (The Inheritance Cycle #1),43.87,3,Fantasy,https://books.toscrape.com/media/cache/2d/62/2d625f26cb3bbeef851221f125b81daf.jpg,/app/data/images/fantasy/eragon-the-inheritance-cycle-1-75adc13d.jpg
Darkfever (Fever #1),56.02,1,Fantasy,https://books.toscrape.com/media/cache/af/08/af08d08c90b4df63ca5a2819a754da18.jpg,/app/data/images/fantasy/darkfever-fever-1-3e186e2e.jpg
Ash,22.06,4,Fantasy,https://books.toscrape.com/media/cache/d7/f0/d7f00033bda3779b2fd017e32e7c800c.jpg,/app/data/images/fantasy/ash-7444a2f5.jpg
A Storm of Swords (A Song of Ice and Fire #3),31.22,2,Fantasy,https://books.toscrape.com/media/cache/39/83/3983449f17095ed15a4878d6bc8114c9.jpg,/app/data/images/fantasy/a-storm-of-swords-a-song-of-ice-and-fire-3-83f14869.jpg
Vampire Girl (Vampire Girl #1),53.82,2,Fantasy,https://books.toscrape.com/media/cache/ea/55/ea5547a00ad163902faba6929369bc77.jpg,/app/data/images/fantasy/vampire-girl-vampire-girl-1-c1797aaa.jpg
The Silent Twin (Detective Jennifer Knight #3),36.25,3,Fantasy,https://books.toscrape.com/media/cache/a0/7b/a07b53e1708f9055145aa1ec3af8608d.jpg,/app/data/images/fantasy/the-silent-twin-detective-jennifer-knight-3-668dfcea.jpg
The Mirror & the Maze (The Wrath and the Dawn #1.5),29.38,1,Fantasy,https://books.toscrape.com/media/cache/84/a8/84a85a5ecca2bdc17e219241938ebdba.jpg,/app/data/images/fantasy/the-mirror-the-maze-the-wrath-and-the-dawn-15-bbac75b0.jpg
Sister Sable (The Mad Queen #1),13.33,3,Fantasy,https://books.toscrape.com/media/cache/2c/89/2c89c4c5528ab4b9101701437953df75.jpg,/app/data/images/fantasy/sister-sable-the-mad-queen-1-b1323a4a.jpg
Shadow Rites (Jane Yellowrock #10),21.72,4,Fantasy,https://books.toscrape.com/media/cache/7a/0d/7a0d52ec06a57c117c0b99c7980756e7.jpg,/app/data/images/fantasy/shadow-rites-jane-yellowrock-10-e0338c08.jpg
Origins (Alphas 0.5),28.99,1,Fantasy,https://books.toscrape.com/media/cache/12/9b/129b70d7b45d78a26459e7445e0e13e2.jpg,/app/data/images/fantasy/origins-alphas-05-026200c5.jpg
One Second (Seven #7),52.94,2,Fantasy,https://books.toscrape.com/media/cache/3f/f3/3ff3f7a0f3c949bb7adbe5f7fe80b9ab.jpg,/app/data/images/fantasy/one-second-seven-7-46b4ec74.jpg
Myriad (Prentor #1),58.75,4,Fantasy,https://books.toscrape.com/media/cache/6b/fa/6bfae8a489ff53f50467705c1e6fff19.jpg,/app/data/images/fantasy/myriad-prentor-1-3fcfb2f7.jpg
