title,price,rating,category,image,image_local
Reskilling America: Learning to Labor in the Twenty-First Century,19.83,2,Nonfiction,https://books.toscrape.com/media/cache/97/f8/97f8debeeaaece9603267653076e760f.jpg,/app/data/images/nonfiction/reskilling-america-learning-to-labor-in-the-twenty-first-century-a9ca730c.jpg
In the Country We Love: My Family Divided,22.0,4,Nonfiction,https://books.toscrape.com/media/cache/fe/ea/feeafd2ad7b3077f8e74cbb1da9e3c7d.jpg,/app/data/images/nonfiction/in-the-country-we-love-my-family-divided-e251dba1.jpg
Everydata: The Misinformation Hidden in the Little Data You Consume Every Day,54.35,2,Nonfiction,https://books.toscrape.com/media/cache/64/94/6494bf61176ca73b61255909230030be.jpg,/app/data/images/nonfiction/everydata-the-misinformation-hidden-in-the-little-data-you-consume-every-day-dcb10ebb.jpg
Call the Nurse: True Stories of a Country Nurse on a Scottish Isle,29.14,5,Nonfiction,https://books.toscrape.com/media/cache/88/9e/889e0bac4c7c0e7178f0165b8d3b4617.jpg,/app/data/images/nonfiction/call-the-nurse-true-stories-of-a-country-nurse-on-a-scottish-isle-53e55f55.jpg
Algorithms to Live By: The Computer Science of Human Decisions,30.81,1,Nonfiction,https://books.toscrape.com/media/cache/23/b4/23b42e094c02d52b14b11a960d49610e.jpg,/app/data/images/nonfiction/algorithms-to-live-by-the-computer-science-of-human-decisions-0a2da03c.jpg
The Power of Now: A Guide to Spiritual Enlightenment,43.54,2,Nonfiction,https://books.toscrape.com/media/cache/03/38/0338682e76bad3216cd4c6c28b2b625a.jpg,/app/data/images/nonfiction/the-power-of-now-a-guide-to-spiritual-enlightenment-0e3ca259.jpg
The Omnivore's Dilemma: A Natural History of Four Meals,38.21,2,Nonfiction,https://books.toscrape.com/media/cache/14/f3/14f3d525e2a114cd71e27201a16af188.jpg,/app/data/images/nonfiction/the-omnivores-dilemma-a-natural-history-of-four-meals-ea47b29f.jpg
The Genius of Birds,17.24,1,Nonfiction,https://books.toscrape.com/media/cache/13/57/1357c6aa40c9e63d2f931927fbf81f3f.jpg,/app/data/images/nonfiction/the-genius-of-birds-47e872ab.jpg
The Artist's Way: A Spiritual Path to Higher Creativity,38.49,5,Nonfiction,https://books.toscrape.com/media/cache/0e/6d/0e6dc2484322c5b9e7854ced66fdf62d.jpg,/app/data/images/nonfiction/the-artists-way-a-spiritual-path-to-higher-creativity-7495cc95.jpg
So You've Been Publicly Shamed,12.23,2,Nonfiction,https://books.toscrape.com/media/cache/6e/d4/6ed4991d97f60db29ec7b421e61a2cf3.jpg,/app/data/images/nonfiction/so-youve-been-publicly-shamed-8f46dc4b.jpg
"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",19.43,3,Nonfiction,https://books.toscrape.com/media/cache/55/ce/55ced903becc59121d6edb47a4dcfb56.jpg,/app/data/images/nonfiction/daring-greatly-how-the-courage-to-be-vulnerable-transforms-the-way-we-live-love-11ef38bc.jpg
Big Magic: Creative Living Beyond Fear,30.8,3,Nonfiction,https://books.toscrape.com/media/cache/62/ad/62ad9b4077416ddc0c4908062bca0e5e.jpg,/app/data/images/nonfiction/big-magic-creative-living-beyond-fear-8c9b59b9.jpg
Becoming Wise: An Inquiry into the Mystery and Art of Living,27.43,2,Nonfiction,https://books.toscrape.com/media/cache/ff/69/ff69c96b05affa03f647287e46210bf9.jpg,/app/data/images/nonfiction/becoming-wise-an-inquiry-into-the-mystery-and-art-of-living-67ed1a14.jpg
Agnostic: A Spirited Manifesto,12.51,5,Nonfiction,https://books.toscrape.com/media/cache/9f/fc/9ffc43826233092d2acb4414f86627eb.jpg,/app/data/images/nonfiction/agnostic-a-spirited-manifesto-0043966d.jpg
Whole Lotta Creativity Going On: 60 Fun and Unusual Exercises to Awaken and Strengthen Your Creativity,38.2,4,Nonfiction,https://books.toscrape.com/media/cache/ba/36/ba368dfb2b6ae9979ff59d049c626167.jpg,/app/data/images/nonfiction/whole-lotta-creativity-going-on-60-fun-and-unusual-exercises-to-awaken-and-stren-d1d3c1dc.jpg
What's It Like in Space?: Stories from Astronauts Who've Been There,19.6,2,Nonfiction,https://books.toscrape.com/media/cache/43/b7/43b70859e93901b019791cef86539ffc.jpg,/app/data/images/nonfiction/whats-it-like-in-space-stories-from-astronauts-whove-been-there-1ce17bb3.jpg
The Year of Magical Thinking,43.04,2,Nonfiction,https://books.toscrape.com/media/cache/bf/e5/bfe526c22c7c08235c27a6474ebb4db9.jpg,/app/data/images/nonfiction/the-year-of-magical-thinking-3fabaa38.jpg
The Literature Book (Big Ideas Simply Explained),17.43,3,Nonfiction,https://books.toscrape.com/media/cache/9e/ea/9eea51ac4a15d18aa976be459da30c47.jpg,/app/data/images/nonfiction/the-literature-book-big-ideas-simply-explained-c05321ce.jpg
The Bad-Ass Librarians of Timbuktu: And Their Race to Save the World’s Most Precious Manuscripts,15.77,1,Nonfiction,https://books.toscrape.com/media/cache/88/90/8890073a9c9e3bb696f6baa84fb4dd95.jpg,/app/data/images/nonfiction/the-bad-ass-librarians-of-timbuktu-and-their-race-to-save-the-worlds-most-precio-f02b400d.jpg
Swell: A Year of Waves,45.58,1,Nonfiction,https://books.toscrape.com/media/cache/10/28/1028b2cf417e49dc1c14609e437a98e0.jpg,/app/data/images/nonfiction/swell-a-year-of-waves-eb09b7e3.jpg
No Dream Is Too High: Life Lessons From a Man Who Walked on the Moon,21.95,2,Nonfiction,https://books.toscrape.com/media/cache/b5/6f/b56ff04effb66fe701a22abd4a7f1667.jpg,/app/data/images/nonfiction/no-dream-is-too-high-life-lessons-from-a-man-who-walked-on-the-moon-cdb2ba11.jpg
Looking for Lovely: Collecting the Moments that Matter,29.14,5,Nonfiction,https://books.toscrape.com/media/cache/61/1e/611e1804ad968e309a5f788d4ebc1cb4.jpg,/app/data/images/nonfiction/looking-for-lovely-collecting-the-moments-that-matter-3ab569e1.jpg
Let It Out: A Journey Through Journaling,26.79,5,Nonfiction,https://books.toscrape.com/media/cache/51/fc/51fcd3e9384894e6a53a753d2ab856ee.jpg,/app/data/images/nonfiction/let-it-out-a-journey-through-journaling-657b47d7.jpg
Hamilton: The Revolution,58.79,3,Nonfiction,https://books.toscrape.com/media/cache/34/ef/34ef0844cb1fbca6ab73444087fcf0e6.jpg,/app/data/images/nonfiction/hamilton-the-revolution-703e99ae.jpg
"Far & Away: Places on the Brink of Change: Seven Continents, Twenty-Five Years",15.06,4,Nonfiction,https://books.toscrape.com/media/cache/11/e2/11e227bdb5fe8b43dcc2366a157a47c2.jpg,/app/data/images/nonfiction/far-away-places-on-the-brink-of-change-seven-continents-twenty-five-years-e7bdd991.jpg
"Eaternity: More than 150 Deliciously Easy Vegan Recipes for a Long, Healthy, Satisfied, Joyful Life",51.75,5,Nonfiction,https://books.toscrape.com/media/cache/b1/e1/b1e15eef42c0d71596f9f9ad4e9f48b0.jpg,/app/data/images/nonfiction/eaternity-more-than-150-deliciously-easy-vegan-recipes-for-a-long-healthy-satisf-9b00c9af.jpg
Buying In: The Secret Dialogue Between What We Buy and Who We Are,37.8,4,Nonfiction,https://books.toscrape.com/media/cache/f2/fa/f2faa289117546efa0b4068a07778ab0.jpg,/app/data/images/nonfiction/buying-in-the-secret-dialogue-between-what-we-buy-and-who-we-are-4e525ac0.jpg
Brain on Fire: My Month of Madness,49.32,5,Nonfiction,https://books.toscrape.com/media/cache/88/aa/88aad1204951e0900906173b086e6695.jpg,/app/data/images/nonfiction/brain-on-fire-my-month-of-madness-25d639e2.jpg
Abstract City,56.37,5,Nonfiction,https://books.toscrape.com/media/cache/e7/70/e77019ebd71bcf6badb085bddf47c413.jpg,/app/data/images/nonfiction/abstract-city-cf198869.jpg
13 Hours: The Inside Account of What Really Happened In Benghazi,27.06,1,Nonfiction,https://books.toscrape.com/media/cache/15/f7/15f78e0b04feb9b94e88865803cb5e9e.jpg,/app/data/images/nonfiction/13-hours-the-inside-account-of-what-really-happened-in-benghazi-facba12d.jpg
The Lonely City: Adventures in the Art of Being Alone,33.26,2,Nonfiction,https://books.toscrape.com/media/cache/5c/5e/5c5e527fea6b17199773bb175b515aee.jpg,/app/data/images/nonfiction/the-lonely-city-adventures-in-the-art-of-being-alone-12533326.jpg
The Diary of a Young Girl,59.9,3,Nonfiction,https://books.toscrape.com/media/cache/83/d5/83d5526864a108d27fd4b03dd31ec18b.jpg,/app/data/images/nonfiction/the-diary-of-a-young-girl-3e87c999.jpg
Snatched: How A Drug Queen Went Undercover for the DEA and Was Kidnapped By Colombian Guerillas,21.21,3,Nonfiction,https://books.toscrape.com/media/cache/2a/f3/2af39796852729270fb23e05a662a42c.jpg,/app/data/images/nonfiction/snatched-how-a-drug-queen-went-undercover-for-the-dea-and-was-kidnapped-by-colom-04ab3082.jpg
Furiously Happy: A Funny Book About Horrible Things,41.46,4,Nonfiction,https://books.toscrape.com/media/cache/ab/2a/ab2ae4f02aa46271b4bfc77494039fc6.jpg,/app/data/images/nonfiction/furiously-happy-a-funny-book-about-horrible-things-e270e469.jpg
"The Sleep Revolution: Transforming Your Life, One Night at a Time",11.68,4,Nonfiction,https://books.toscrape.com/media/cache/3d/c5/3dc5455313710cf7055c060114e25bf0.jpg,/app/data/images/nonfiction/the-sleep-revolution-transforming-your-life-one-night-at-a-time-38e30781.jpg
"Mother, Can You Not?",16.89,5,Nonfiction,https://books.toscrape.com/media/cache/ae/03/ae03f5d4d4c2ee038ac4c4ce9b71e592.jpg,/app/data/images/nonfiction/mother-can-you-not-6790d0f9.jpg
A Mother's Reckoning: Living in the Aftermath of Tragedy,19.53,3,Nonfiction,https://books.toscrape.com/media/cache/28/58/285861a80930ffa7521dcb8bd19656e9.jpg,/app/data/images/nonfiction/a-mothers-reckoning-living-in-the-aftermath-of-tragedy-53f8cc39.jpg
"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",24.57,2,Nonfiction,https://books.toscrape.com/media/cache/40/b2/40b246cf12df5345dc0371c040fddb4b.jpg,/app/data/images/nonfiction/10-happier-how-i-tamed-the-voice-in-my-head-reduced-stress-without-losing-my-edg-d964918a.jpg
Chernobyl 01:23:40: The Incredible True Story of the World's Worst Nuclear Disaster,35.92,2,Nonfiction,https://books.toscrape.com/media/cache/5e/76/5e76a5026bd17a5b484ae2a60eec0542.jpg,/app/data/images/nonfiction/chernobyl-012340-the-incredible-true-story-of-the-worlds-worst-nuclear-disaster-7b223c47.jpg
"Zero to One: Notes on Startups, or How to Build the Future",34.06,3,Nonfiction,https://books.toscrape.com/media/cache/f4/8e/f48ee738bc992a68d08eadcb4338a547.jpg,/app/data/images/nonfiction/zero-to-one-notes-on-startups-or-how-to-build-the-future-7024673a.jpg
Why Not Me?,17.76,1,Nonfiction,https://books.toscrape.com/media/cache/31/a6/31a61c2587add91e55a85fec33e93d15.jpg,/app/data/images/nonfiction/why-not-me-aab45015.jpg
When Breath Becomes Air,39.36,2,Nonfiction,https://books.toscrape.com/media/cache/39/a5/39a5f0d3280010ca400eb4f5d262b950.jpg,/app/data/images/nonfiction/when-breath-becomes-air-7a7cc3ea.jpg
"The Midnight Assassin: Panic, Scandal, and the Hunt for America's First Serial Killer",28.45,4,Nonfiction,https://books.toscrape.com/media/cache/82/6c/826c590f552ce717a2972649350c8030.jpg,/app/data/images/nonfiction/the-midnight-assassin-panic-scandal-and-the-hunt-for-americas-first-serial-kille-00db39d8.jpg
Smarter Faster Better: The Secrets of Being Productive in Life and Business,38.89,5,Nonfiction,https://books.toscrape.com/media/cache/21/88/21889b1eddaec853b02a41bdd06eef54.jpg,/app/data/images/nonfiction/smarter-faster-better-the-secrets-of-being-productive-in-life-and-business-38a0f8f1.jpg
Rising Strong,21.82,3,Nonfiction,https://books.toscrape.com/media/cache/3b/f3/3bf3c719382c03984ab9766803bed964.jpg,/app/data/images/nonfiction/rising-strong-dd506304.jpg
Man's Search for Meaning,29.48,3,Nonfiction,https://books.toscrape.com/media/cache/ed/ff/edffa2eec8d96b8ddcd53d5c2eff8453.jpg,/app/data/images/nonfiction/mans-search-for-meaning-61125941.jpg
"Love That Boy: What Two Presidents, Eight Road Trips, and My Son Taught Me About a Parent's Expectations",25.06,2,Nonfiction,https://books.toscrape.com/media/cache/6d/1b/6d1b236549b8d5bc9e20786a25b7e7d1.jpg,/app/data/images/nonfiction/love-that-boy-what-two-presidents-eight-road-trips-and-my-son-taught-me-about-a-a22639c9.jpg
Living Forward: A Proven Plan to Stop Drifting and Get the Life You Want,12.55,3,Nonfiction,https://books.toscrape.com/media/cache/c9/76/c9767187068d80827d0967225ce3925d.jpg,/app/data/images/nonfiction/living-forward-a-proven-plan-to-stop-drifting-and-get-the-life-you-want-681ac9d5.jpg
I Will Find You,44.21,1,Nonfiction,https://books.toscrape.com/media/cache/87/28/8728f8880e95b848021f6a9b3dcd07ca.jpg,/app/data/images/nonfiction/i-will-find-you-7c577430.jpg
Brazen: The Courage to Find the You That's Been Hiding,19.22,2,Nonfiction,https://books.toscrape.com/media/cache/3a/4f/3a4fb30cfc5742f4726bc9f807b66cda.jpg,/app/data/images/nonfiction/brazen-the-courage-to-find-the-you-thats-been-hiding-f9d88adf.jpg
Between the World and Me,56.91,4,Nonfiction,https://books.toscrape.com/media/cache/73/45/7345c412c4c821f131d3c159e027c3a0.jpg,/app/data/images/nonfiction/between-the-world-and-me-0282dab7.jpg
Being Mortal: Medicine and What Matters in the End,55.06,4,Nonfiction,https://books.toscrape.com/media/cache/c7/7f/c77fdad22e40b8b923ec6c5b1f5a740f.jpg,/app/data/images/nonfiction/being-mortal-medicine-and-what-matters-in-the-end-6c7111e9.jpg
"A Murder Over a Girl: Justice, Gender, Junior High",13.2,3,Nonfiction,https://books.toscrape.com/media/cache/56/31/56313728d302c83f2a8c70fba635ce33.jpg,/app/data/images/nonfiction/a-murder-over-a-girl-justice-gender-junior-high-6475645d.jpg
For the Love: Fighting for Grace in a World of Impossible Standards,45.13,3,Nonfiction,https://books.toscrape.com/media/cache/a7/d8/a7d8fda2a874567aab8f61b2b141a5e2.jpg,/app/data/images/nonfiction/for-the-love-fighting-for-grace-in-a-world-of-impossible-standards-c9bededc.jpg
Finding God in the Ruins: How God Redeems Pain,46.64,2,Nonfiction,https://books.toscrape.com/media/cache/ae/2c/ae2ce9662ed6da3de501ff87551ccb2d.jpg,/app/data/images/nonfiction/finding-god-in-the-ruins-how-god-redeems-pain-61134adb.jpg
The Man Who Mistook His Wife for a Hat and Other Clinical Tales,59.45,4,Nonfiction,https://books.toscrape.com/media/cache/92/fe/92fe1c1823653412fe68be2c525dfc3a.jpg,/app/data/images/nonfiction/the-man-who-mistook-his-wife-for-a-hat-and-other-clinical-tales-f9389e3a.jpg
In Cold Blood,49.98,4,Nonfiction,https://books.toscrape.com/media/cache/eb/4e/eb4ea9c04dccab509451ba31feb6b4e8.jpg,/app/data/images/nonfiction/in-cold-blood-749caf6d.jpg
"Girl, Interrupted",42.14,3,Nonfiction,https://books.toscrape.com/media/cache/f9/ec/f9ec97bd8b29cc4e36d6c2b093d04709.jpg,/app/data/images/nonfiction/girl-interrupted-2d449dac.jpg
Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis,48.67,2,Nonfiction,https://books.toscrape.com/media/cache/16/f5/16f545b2e14c16ed4bd0e098a0700b57.jpg,/app/data/images/nonfiction/why-save-the-bankers-and-other-essays-on-our-economic-and-political-crisis-838fbcb1.jpg
Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut,25.15,4,Nonfiction,https://books.toscrape.com/media/cache/07/8b/078b934613af473daf7ecf918e05d050.jpg,/app/data/images/nonfiction/talking-to-girls-about-duran-duran-one-young-mans-quest-for-true-love-and-a-cool-e247d41f.jpg
My Mother Was Nuts,31.63,4,Nonfiction,https://books.toscrape.com/media/cache/9b/b4/9bb42bf833e91193ca05badddded4bfb.jpg,/app/data/images/nonfiction/my-mother-was-nuts-f32a2dd0.jpg
"Data, A Love Story: How I Gamed Online Dating to Meet My Match",32.35,3,Nonfiction,https://books.toscrape.com/media/cache/1f/d8/1fd8340d9b3fd95861f0407b4dbb0fa7.jpg,/app/data/images/nonfiction/data-a-love-story-how-i-gamed-online-dating-to-meet-my-match-252c51ce.jpg
The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,38.71,3,Nonfiction,https://books.toscrape.com/media/cache/2d/32/2d32efe1c5f97510596a2cc21c5daf5d.jpg,/app/data/images/nonfiction/the-jazz-of-physics-the-secret-link-between-music-and-the-structure-of-the-unive-1e2ebf0a.jpg
The Gunning of America: Business and the Making of American Gun Culture,16.81,4,Nonfiction,https://books.toscrape.com/media/cache/28/a8/28a8784d0b38b148a35bce421dc16910.jpg,/app/data/images/nonfiction/the-gunning-of-america-business-and-the-making-of-american-gun-culture-3cfd11dd.jpg
The Geography of Bliss: One Grump's Search for the Happiest Places in the World,28.23,2,Nonfiction,https://books.toscrape.com/media/cache/bd/a0/bda0fa21e6d06862920c0eedecc6201e.jpg,/app/data/images/nonfiction/the-geography-of-bliss-one-grumps-search-for-the-happiest-places-in-the-world-560bc435.jpg
God Is Not Great: How Religion Poisons Everything,27.8,1,Nonfiction,https://books.toscrape.com/media/cache/d2/80/d280aed3d0c46653a9c33f76559e9e6d.jpg,/app/data/images/nonfiction/god-is-not-great-how-religion-poisons-everything-2f5ef569.jpg
We the People: The Modern-Day Figures Who Have Reshaped and Affirmed the Founding Fathers' Vision of America,31.95,3,Nonfiction,https://books.toscrape.com/media/cache/f6/52/f65271ce557e9192537e24847bbb1210.jpg,/app/data/images/nonfiction/we-the-people-the-modern-day-figures-who-have-reshaped-and-affirmed-the-founding-efd7b944.jpg
Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination,50.66,3,Nonfiction,https://books.toscrape.com/media/cache/ab/ac/abac4222af5cc296b704a0e5df82e162.jpg,/app/data/images/nonfiction/very-good-lives-the-fringe-benefits-of-failure-and-the-importance-of-imagination-ba791bde.jpg
"Unstuffed: Decluttering Your Home, Mind, and Soul",58.09,1,Nonfiction,https://books.toscrape.com/media/cache/14/07/1407c2d6318956b10abd970c2e83154d.jpg,/app/data/images/nonfiction/unstuffed-decluttering-your-home-mind-and-soul-3470d6ff.jpg
Under the Banner of Heaven: A Story of Violent Faith,30.0,1,Nonfiction,https://books.toscrape.com/media/cache/14/2f/142f99787241bb65e031a76e74e14d1b.jpg,/app/data/images/nonfiction/under-the-banner-of-heaven-a-story-of-violent-faith-c852ec55.jpg
"Trespassing Across America: One Man's Epic, Never-Done-Before (and Sort of Illegal) Hike Across the Heartland",53.51,1,Nonfiction,https://books.toscrape.com/media/cache/77/bc/77bcc3cde72998ee488ac169f7e4e540.jpg,/app/data/images/nonfiction/trespassing-across-america-one-mans-epic-never-done-before-and-sort-of-illegal-h-54ff6e6f.jpg
The Name of God is Mercy,37.25,2,Nonfiction,https://books.toscrape.com/media/cache/d2/41/d241ca89679593a589a6614162ab6eb6.jpg,/app/data/images/nonfiction/the-name-of-god-is-mercy-ad1d909f.jpg
Stiff: The Curious Lives of Human Cadavers,36.74,3,Nonfiction,https://books.toscrape.com/media/cache/a0/a0/a0a013b029130df92073f547df83ee5c.jpg,/app/data/images/nonfiction/stiff-the-curious-lives-of-human-cadavers-288b40d0.jpg
Spilled Milk: Based on a True Story,49.51,1,Nonfiction,https://books.toscrape.com/media/cache/a8/0d/a80d4310cab08a3660149fd3f2cf15c7.jpg,/app/data/images/nonfiction/spilled-milk-based-on-a-true-story-65400fb2.jpg
"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",41.67,4,Nonfiction,https://books.toscrape.com/media/cache/05/42/05428b0c7b79d0dbc521fd621e754083.jpg,/app/data/images/nonfiction/rise-of-the-rocket-girls-the-women-who-propelled-us-from-missiles-to-the-moon-to-43adb0fb.jpg
Outliers: The Story of Success,14.16,1,Nonfiction,https://books.toscrape.com/media/cache/70/37/70372ab3240019fbe2de6cd407c98675.jpg,/app/data/images/nonfiction/outliers-the-story-of-success-92548f54.jpg
Notes from a Small Island (Notes From a Small Island #1),40.17,1,Nonfiction,https://books.toscrape.com/media/cache/61/39/61393c43f7caaccaa07daccaa8530736.jpg,/app/data/images/nonfiction/notes-from-a-small-island-notes-from-a-small-island-1-5e8fff81.jpg
Night (The Night Trilogy #1),13.51,1,Nonfiction,https://books.toscrape.com/media/cache/e3/cc/e3ccf96311f9c1b9e9ecc80e16c05f4e.jpg,/app/data/images/nonfiction/night-the-night-trilogy-1-d90e2601.jpg
"Miracles from Heaven: A Little Girl, Her Journey to Heaven, and Her Amazing Story of Healing",57.83,1,Nonfiction,https://books.toscrape.com/media/cache/7c/8e/7c8ea0cef3825cc6ddae55267c55a59e.jpg,/app/data/images/nonfiction/miracles-from-heaven-a-little-girl-her-journey-to-heaven-and-her-amazing-story-o-dfb5a0f9.jpg
Letter to a Christian Nation,22.2,1,Nonfiction,https://books.toscrape.com/media/cache/74/c2/74c2893188f917409ba564d46f481f77.jpg,/app/data/images/nonfiction/letter-to-a-christian-nation-42e81dec.jpg
Let's Pretend This Never Happened: A Mostly True Memoir,45.11,1,Nonfiction,https://books.toscrape.com/media/cache/78/e1/78e1b9ccc99ba11d78015f0a18f0b421.jpg,/app/data/images/nonfiction/lets-pretend-this-never-happened-a-mostly-true-memoir-e12a95b8.jpg
It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond,42.38,1,Nonfiction,https://books.toscrape.com/media/cache/fa/36/fa3659740e31eb57775cc2647654bf11.jpg,/app/data/images/nonfiction/its-never-too-late-to-begin-again-discovering-creativity-and-meaning-at-midlife-7e1f4df1.jpg
Into the Wild,56.7,5,Nonfiction,https://books.toscrape.com/media/cache/e2/ca/e2ca3b870db8071034edea19b1da3de2.jpg,/app/data/images/nonfiction/into-the-wild-990b8c43.jpg
"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",28.85,3,Nonfiction,https://books.toscrape.com/media/cache/25/82/2582a9f11ad68a30e44cc0b459383474.jpg,/app/data/images/nonfiction/in-the-garden-of-beasts-love-terror-and-an-american-family-in-hitlers-berlin-9dbca125.jpg
I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,28.88,2,Nonfiction,https://books.toscrape.com/media/cache/52/7a/527a7d3b9b4928c093cadd75661bf467.jpg,/app/data/images/nonfiction/i-am-malala-the-girl-who-stood-up-for-education-and-was-shot-by-the-taliban-5b81dace.jpg
Gratitude,26.66,5,Nonfiction,https://books.toscrape.com/media/cache/07/b6/07b673e7d367a5e89418bd513a8d5e72.jpg,/app/data/images/nonfiction/gratitude-00c10459.jpg
Disrupted: My Misadventure in the Start-Up Bubble,15.28,5,Nonfiction,https://books.toscrape.com/media/cache/2c/32/2c32dd01215c98fc1f6b176b6a9b3ece.jpg,/app/data/images/nonfiction/disrupted-my-misadventure-in-the-start-up-bubble-49d0cf7a.jpg
Brave Enough,51.32,5,Nonfiction,https://books.toscrape.com/media/cache/94/c7/94c7add56827e01998189a021ec060e2.jpg,/app/data/images/nonfiction/brave-enough-d4445447.jpg
"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",27.35,2,Nonfiction,https://books.toscrape.com/media/cache/ea/ee/eaee98b302dcaf91d1122816ae553295.jpg,/app/data/images/nonfiction/born-to-run-a-hidden-tribe-superathletes-and-the-greatest-race-the-world-has-nev-d32d3546.jpg
Blink: The Power of Thinking Without Thinking,21.74,5,Nonfiction,https://books.toscrape.com/media/cache/5d/41/5d415bc31b1f856a2a9dc8706fd19abd.jpg,/app/data/images/nonfiction/blink-the-power-of-thinking-without-thinking-af96f518.jpg
Black Flags: The Rise of ISIS,40.87,1,Nonfiction,https://books.toscrape.com/media/cache/48/5d/485d2c4cedd639fcb005340a8d589bb3.jpg,/app/data/images/nonfiction/black-flags-the-rise-of-isis-ad41e934.jpg
Are We Smart Enough to Know How Smart Animals Are?,56.58,1,Nonfiction,https://books.toscrape.com/media/cache/71/d1/71d199b2abd878b9943dc818b77a1e72.jpg,/app/data/images/nonfiction/are-we-smart-enough-to-know-how-smart-animals-are-b55bec03.jpg
A Walk in the Woods: Rediscovering America on the Appalachian Trail,30.48,4,Nonfiction,https://books.toscrape.com/media/cache/25/ff/25ffbe6f0e8961a1cb2ace38a5b02279.jpg,/app/data/images/nonfiction/a-walk-in-the-woods-rediscovering-america-on-the-appalachian-trail-07831a3d.jpg
"The Suffragettes (Little Black Classics, #96)",11.89,2,Nonfiction,https://books.toscrape.com/media/cache/ee/c3/eec3857d573218bfd22b23b80bfe740e.jpg,/app/data/images/nonfiction/the-suffragettes-little-black-classics-96-e68971d2.jpg
