title,price,rating,category,image,image_local
Maybe Something Beautiful: How Art Transformed a Neighborhood,22.54,1,Childrens,https://books.toscrape.com/media/cache/c0/bb/c0bb6e42743b9c1aaf9b754501100a5d.jpg,/app/data/images/childrens/maybe-something-beautiful-how-art-transformed-a-neighborhood-d9a80a74.jpg
The Wild Robot,56.07,3,Childrens,https://books.toscrape.com/media/cache/bf/db/bfdbf9726621276fc7821d705690dbae.jpg,/app/data/images/childrens/the-wild-robot-b729f16d.jpg
The Thing About Jellyfish,48.77,1,Childrens,https://books.toscrape.com/media/cache/e0/90/e090748ce5a567207aed9185c97eb34b.jpg,/app/data/images/childrens/the-thing-about-jellyfish-f54bc593.jpg
The Lonely Ones,43.59,5,Childrens,https://books.toscrape.com/media/cache/21/bd/21bdf7ae21476b1debf4aa3eefe6f29d.jpg,/app/data/images/childrens/the-lonely-ones-4d668021.jpg
The Day the Crayons Came Home (Crayons),26.33,5,Childrens,https://books.toscrape.com/media/cache/ec/08/ec08efebaa33a403e54080b48c139794.jpg,/app/data/images/childrens/the-day-the-crayons-came-home-crayons-af520a70.jpg
The Cat in the Hat (Beginner Books B-1),16.26,2,Childrens,https://books.toscrape.com/media/cache/9b/f1/9bf106306301a44635aa7bd381c84e4d.jpg,/app/data/images/childrens/the-cat-in-the-hat-beginner-books-b-1-c1fe1c07.jpg
Red: The True Story of Red Riding Hood,28.54,3,Childrens,https://books.toscrape.com/media/cache/70/4e/704e81b05e56dd84ecf607ea283952db.jpg,/app/data/images/childrens/red-the-true-story-of-red-riding-hood-9dbcafa9.jpg
Horrible Bear!,37.52,2,Childrens,https://books.toscrape.com/media/cache/d2/63/d26337dee5c0b13b56b7aea59d611570.jpg,/app/data/images/childrens/horrible-bear-2be40628.jpg
Green Eggs and Ham (Beginner Books B-16),10.79,4,Childrens,https://books.toscrape.com/media/cache/3a/0e/3a0e75e4f758f90a80965869afbe41b4.jpg,/app/data/images/childrens/green-eggs-and-ham-beginner-books-b-16-0594a87b.jpg
Counting Thyme,10.62,1,Childrens,https://books.toscrape.com/media/cache/e0/ae/e0ae97753a73b88b61b13b19977613dc.jpg,/app/data/images/childrens/counting-thyme-34be0016.jpg
Are We There Yet?,10.66,3,Childrens,https://books.toscrape.com/media/cache/f8/be/f8be3238a1cf039a3e7d50de1d4c2cfd.jpg,/app/data/images/childrens/are-we-there-yet-a3804b5a.jpg
Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),52.88,4,Childrens,https://books.toscrape.com/media/cache/47/16/47160ff71abe23cb52968b3d1b9b7988.jpg,/app/data/images/childrens/diary-of-a-minecraft-zombie-book-1-a-scare-of-a-dare-an-unofficial-minecraft-boo-50931882.jpg
Matilda,28.34,1,Childrens,https://books.toscrape.com/media/cache/03/47/0347bd215f4813edd81c2cd76bab53ca.jpg,/app/data/images/childrens/matilda-307efcdd.jpg
Charlie and the Chocolate Factory (Charlie Bucket #1),22.85,3,Childrens,https://books.toscrape.com/media/cache/d6/cc/d6cc0c66e34dfc214b406208bbaf18e2.jpg,/app/data/images/childrens/charlie-and-the-chocolate-factory-charlie-bucket-1-fc2b68ef.jpg
