title,price,rating,category,image,image_local
"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",11.38,5,Food and Drink,https://books.toscrape.com/media/cache/e6/b6/e6b66353f9325518994dd8b564290fd7.jpg,/app/data/images/food-and-drink/naturally-lean-125-nourishing-gluten-free-plant-based-recipes-all-under-300-calo-c0f488ba.jpg
How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),46.01,4,Food and Drink,https://books.toscrape.com/media/cache/59/2d/592dc2dee11b798780f5ae613b970a34.jpg,/app/data/images/food-and-drink/how-to-cook-everything-vegetarian-simple-meatless-recipes-for-great-food-how-to-45a17757.jpg
How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,28.25,2,Food and Drink,https://books.toscrape.com/media/cache/e2/5c/e25cbc27ebc12e47cdf3f7adc87cccdc.jpg,/app/data/images/food-and-drink/how-to-be-a-domestic-goddess-baking-and-the-art-of-comfort-cooking-bc7e30db.jpg
The Barefoot Contessa Cookbook,59.92,5,Food and Drink,https://books.toscrape.com/media/cache/dd/07/dd07bd0c443756b9dc260813c1949b4f.jpg,/app/data/images/food-and-drink/the-barefoot-contessa-cookbook-c0256814.jpg
Better Homes and Gardens New Cook Book,39.61,3,Food and Drink,https://books.toscrape.com/media/cache/75/82/7582e20b84f603358a8d55cd6a0a50f4.jpg,/app/data/images/food-and-drink/better-homes-and-gardens-new-cook-book-54ecfe7c.jpg
The Power Greens Cookbook: 140 Delicious Superfood Recipes,11.05,5,Food and Drink,https://books.toscrape.com/media/cache/82/1d/821d2c02dcd0a10fc9d533917482746e.jpg,/app/data/images/food-and-drink/the-power-greens-cookbook-140-delicious-superfood-recipes-88375265.jpg
Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,24.91,5,Food and Drink,https://books.toscrape.com/media/cache/5d/02/5d029bff299cdb777e06f35800faa628.jpg,/app/data/images/food-and-drink/mexican-today-new-and-rediscovered-recipes-for-contemporary-kitchens-a286a3ca.jpg
Vegan Vegetarian Omnivore: Dinner for Everyone at the Table,13.66,2,Food and Drink,https://books.toscrape.com/media/cache/80/63/80631f8bca036361343fdce528725654.jpg,/app/data/images/food-and-drink/vegan-vegetarian-omnivore-dinner-for-everyone-at-the-table-918389b3.jpg
The Smitten Kitchen Cookbook,23.59,1,Food and Drink,https://books.toscrape.com/media/cache/8e/09/8e09faaea71886048b27959e607e6c7b.jpg,/app/data/images/food-and-drink/the-smitten-kitchen-cookbook-b32f9970.jpg
"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",34.32,3,Food and Drink,https://books.toscrape.com/media/cache/96/57/9657c6d89024e343879a7b5512474f1e.jpg,/app/data/images/food-and-drink/the-art-of-simple-food-notes-lessons-and-recipes-from-a-delicious-revolution-9260773f.jpg
Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,33.14,3,Food and Drink,https://books.toscrape.com/media/cache/6f/c4/6fc450625cd672e871a6176f74909be2.jpg,/app/data/images/food-and-drink/hungry-girl-clean-hungry-easy-all-natural-recipes-for-healthy-eating-in-the-real-7479e986.jpg
