title,price,rating,category,image,image_local
Most Wanted,35.28,3,Mystery,https://books.toscrape.com/media/cache/8b/bc/8bbc5ab4c3784b4d9b93eb0fd1fb6fd6.jpg,/app/data/images/mystery/most-wanted-916f28be.jpg
Hide Away (Eve Duncan #20),11.84,1,Mystery,https://books.toscrape.com/media/cache/57/07/5707c3d5d4fd44d943d51730ba7d429a.jpg,/app/data/images/mystery/hide-away-eve-duncan-20-5582bfde.jpg
Boar Island (Anna Pigeon #19),59.48,3,Mystery,https://books.toscrape.com/media/cache/d5/81/d58157866ea8f015a8e4c55b23b8c96f.jpg,/app/data/images/mystery/boar-island-anna-pigeon-19-8f9ecccb.jpg
The Widow,27.26,2,Mystery,https://books.toscrape.com/media/cache/fd/71/fd71fb07247bf911505a351c0670c6dc.jpg,/app/data/images/mystery/the-widow-496faa89.jpg
Playing with Fire,13.71,3,Mystery,https://books.toscrape.com/media/cache/90/0b/900bd2e60d56b6480a4e8eb2dddb46d6.jpg,/app/data/images/mystery/playing-with-fire-ba6757cf.jpg
What Happened on Beale Street (Secrets of the South Mysteries #2),25.37,5,Mystery,https://books.toscrape.com/media/cache/c7/ab/c7abb5e32bd37118a87523dcee0a70a6.jpg,/app/data/images/mystery/what-happened-on-beale-street-secrets-of-the-south-mysteries-2-fcd255bf.jpg
The Bachelor Girl's Guide to Murder (Herringford and Watts Mysteries #1),52.3,5,Mystery,https://books.toscrape.com/media/cache/95/d7/95d7541679fcbd579b8a4f2b47231aaf.jpg,/app/data/images/mystery/the-bachelor-girls-guide-to-murder-herringford-and-watts-mysteries-1-c882b534.jpg
Delivering the Truth (Quaker Midwife Mystery #1),20.89,4,Mystery,https://books.toscrape.com/media/cache/57/31/5731a5d46c2c1e88977eb5e6d1337a2e.jpg,/app/data/images/mystery/delivering-the-truth-quaker-midwife-mystery-1-bfbeca7a.jpg
The Mysterious Affair at Styles (Hercule Poirot #1),24.8,4,Mystery,https://books.toscrape.com/media/cache/32/94/3294e5eaf73a37958583483fc9a90f04.jpg,/app/data/images/mystery/the-mysterious-affair-at-styles-hercule-poirot-1-fae2cf88.jpg
In the Woods (Dublin Murder Squad #1),38.38,2,Mystery,https://books.toscrape.com/media/cache/24/a1/24a175dac7cb91ff26e2d723cdc6e098.jpg,/app/data/images/mystery/in-the-woods-dublin-murder-squad-1-12d60dcb.jpg
The Silkworm (Cormoran Strike #2),23.05,5,Mystery,https://books.toscrape.com/media/cache/3a/2c/3a2c46cd40a7ecbd7c40815d6390fb8a.jpg,/app/data/images/mystery/the-silkworm-cormoran-strike-2-082f589d.jpg
The Exiled,43.45,3,Mystery,https://books.toscrape.com/media/cache/2d/1a/2d1aeb1cc8a23064164e230fa232cc04.jpg,/app/data/images/mystery/the-exiled-c52d0289.jpg
The Cuckoo's Calling (Cormoran Strike #1),19.21,1,Mystery,https://books.toscrape.com/media/cache/11/81/11815f24d043f77d4f09a3522a688a5c.jpg,/app/data/images/mystery/the-cuckoos-calling-cormoran-strike-1-62b1d278.jpg
Extreme Prey (Lucas Davenport #26),25.4,3,Mystery,https://books.toscrape.com/media/cache/de/86/de86d4f1563fad2ca088922fbbb2b36a.jpg,/app/data/images/mystery/extreme-prey-lucas-davenport-26-b8ded47c.jpg
Career of Evil (Cormoran Strike #3),24.72,2,Mystery,https://books.toscrape.com/media/cache/9e/ff/9eff8b66d583e8f0ba58a0bc86de40f2.jpg,/app/data/images/mystery/career-of-evil-cormoran-strike-3-2d91b1c4.jpg
The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),57.7,4,Mystery,https://books.toscrape.com/media/cache/34/2e/342ec55d460f3dd49d77dac2bd4ff489.jpg,/app/data/images/mystery/the-no-1-ladies-detective-agency-no-1-ladies-detective-agency-1-1dc5a1fd.jpg
The Girl You Lost,12.29,5,Mystery,https://books.toscrape.com/media/cache/90/0d/900dba6987796f4312a6a6737b0ea94d.jpg,/app/data/images/mystery/the-girl-you-lost-115ba00f.jpg
The Girl In The Ice (DCI Erika Foster #1),15.85,3,Mystery,https://books.toscrape.com/media/cache/d8/f7/d8f77fe7f4bb8610e903741441f84702.jpg,/app/data/images/mystery/the-girl-in-the-ice-dci-erika-foster-1-c5a57866.jpg
Blood Defense (Samantha Brinkman #1),20.3,3,Mystery,https://books.toscrape.com/media/cache/cb/f6/cbf6d4b61953f29d7eedd2c9e01a9d74.jpg,/app/data/images/mystery/blood-defense-samantha-brinkman-1-63a7efa2.jpg
1st to Die (Women's Murder Club #1),53.98,1,Mystery,https://books.toscrape.com/media/cache/2b/41/2b4161c5b72a4ae386b644682361b34a.jpg,/app/data/images/mystery/1st-to-die-womens-murder-club-1-cff12908.jpg
